Velocity/(rpm),Current/(A),Current/(A),Current/(A),Angle/(rad),Angle/(rad),Tem/(Nm),Current/(A),Current/(A),Current/(A),Current/(A),Force/(N),Force/(N),Force/(N),Force/(N),Displacement/(um),Displacement/(um),Velocity/(m/s),Velocity/(m/s),Angle/(rad)
1939.384976,0.000000,0.000000,14.572338,-0.381949,63.235302,0.049562,0.000000,0.000000,0.000000,0.000000,2.368309,0.508218,1.519564,-2.012814,-0.739147,-0.317142,-0.000931,-0.000502,-0.040231
1943.883858,0.000000,0.000000,14.941976,-0.377883,63.239369,0.051858,0.000000,0.000000,0.000000,0.000000,2.368309,0.508218,0.685755,-1.729593,-0.757798,-0.328431,-0.000935,-0.000627,-0.040231
1948.425061,0.000000,0.000000,14.852114,-0.373806,63.243445,0.051116,0.000000,0.000000,0.000000,0.000000,2.869863,1.153838,1.146559,-2.196860,-0.776328,-0.342083,-0.000918,-0.000742,-0.035543
1952.947448,0.000000,0.000000,14.873897,-0.369721,63.247531,0.051087,0.000000,0.000000,0.000000,0.000000,2.869863,1.153838,1.275379,-2.189286,-0.794336,-0.358148,-0.000884,-0.000866,-0.035543
1957.457237,0.000000,0.000000,15.104963,-0.365625,63.251626,0.052541,0.000000,0.000000,0.000000,0.000000,2.869863,1.153838,1.649922,-2.950351,-0.811754,-0.376815,-0.000859,-0.001002,-0.035543
1961.943255,0.000000,0.000000,15.018786,-0.361521,63.255731,0.051708,0.000000,0.000000,0.000000,0.000000,2.869863,1.153838,1.539241,-2.796450,-0.828595,-0.398136,-0.000827,-0.001129,-0.035543
1966.409909,0.000000,0.000000,14.936539,-0.357407,63.259845,0.050923,0.000000,0.000000,0.000000,0.000000,2.869863,1.153838,1.517958,-3.021370,-0.844760,-0.422212,-0.000788,-0.001272,-0.035543
1970.879773,0.000000,0.000000,14.855479,-0.353283,63.263968,0.050100,0.000000,0.000000,0.000000,0.000000,2.993909,2.250859,1.793694,-2.172654,-0.859926,-0.448829,-0.000719,-0.001384,-0.029054
1975.321822,0.000000,0.000000,14.875867,-0.349151,63.268101,0.049959,0.000000,0.000000,0.000000,0.000000,2.993909,2.250859,1.951054,-1.572166,-0.873566,-0.477623,-0.000643,-0.001499,-0.029054
1979.719769,0.000000,0.000000,15.089641,-0.345009,63.272243,0.051142,0.000000,0.000000,0.000000,0.000000,2.993909,2.250859,2.056130,-2.832330,-0.885574,-0.508649,-0.000558,-0.001609,-0.029054
1984.086932,0.000000,0.000000,15.015232,-0.340858,63.276394,0.050391,0.000000,0.000000,0.000000,0.000000,2.993909,2.250859,3.169139,-2.761081,-0.895932,-0.542037,-0.000476,-0.001728,-0.029054
1988.447600,0.000000,0.000000,14.942157,-0.336697,63.280554,0.049540,0.000000,0.000000,0.000000,0.000000,2.993909,2.250859,3.449539,-1.905374,-0.904551,-0.577825,-0.000386,-0.001851,-0.029054
1992.776756,0.000000,0.000000,14.872764,-0.332528,63.284723,0.048614,0.000000,0.000000,0.000000,0.000000,2.705932,3.489560,2.603692,-1.368435,-0.911029,-0.615541,-0.000264,-0.001920,-0.022535
1997.066556,0.000000,0.000000,14.896454,-0.328350,63.288902,0.048419,0.000000,0.000000,0.000000,0.000000,2.705932,3.489560,3.749204,-1.305708,-0.915059,-0.654679,-0.000137,-0.001996,-0.022535
2001.301266,0.000000,0.000000,15.098203,-0.324162,63.293089,0.049172,0.000000,0.000000,0.000000,0.000000,2.705932,3.489560,2.920468,-2.033677,-0.916438,-0.695271,-0.000004,-0.002066,-0.022535
2005.490740,0.000000,0.000000,15.035976,-0.319966,63.297285,0.048232,0.000000,0.000000,0.000000,0.000000,2.705932,3.489560,3.321824,-1.554121,-0.915108,-0.737462,0.000138,-0.002151,-0.022535
2009.630527,0.000000,0.000000,14.977453,-0.315761,63.301490,0.047218,0.000000,0.000000,0.000000,0.000000,2.705932,3.489560,3.080217,-1.675489,-0.911006,-0.781197,0.000277,-0.002228,-0.022535
2013.715496,0.000000,0.000000,14.922733,-0.311548,63.305703,0.046285,0.000000,0.000000,0.000000,0.000000,1.918780,4.612695,4.709089,-0.226356,-0.904053,-0.826086,0.000423,-0.002257,-0.016103
2017.736681,0.000000,0.000000,14.954826,-0.307326,63.309925,0.045655,0.000000,0.000000,0.000000,0.000000,1.918780,4.612695,4.671549,-0.087555,-0.894016,-0.871374,0.000584,-0.002268,-0.016103
2021.668662,0.000000,0.000000,14.908892,-0.303096,63.314156,0.044411,0.000000,0.000000,0.000000,0.000000,1.918780,4.612695,4.574823,-0.591196,-0.880702,-0.916945,0.000751,-0.002294,-0.016103
2025.499669,0.000000,0.000000,15.110254,-0.298857,63.318394,0.044430,0.000000,0.000000,0.000000,0.000000,1.918780,4.612695,4.221087,-0.556920,-0.864030,-0.963022,0.000914,-0.002315,-0.016103
2029.212628,0.000000,0.000000,15.073933,-0.294611,63.322640,0.042848,0.000000,0.000000,0.000000,0.000000,1.918780,4.612695,4.275951,-0.816405,-0.843916,-1.009547,0.001096,-0.002339,-0.016103
2032.803058,0.000000,0.000000,15.043283,-0.290357,63.326894,0.041045,0.000000,0.000000,0.000000,0.000000,0.681445,5.444062,3.984354,1.819264,-0.820381,-1.055943,0.001255,-0.002293,-0.009994
2036.210932,0.000000,0.000000,15.022526,-0.286096,63.331156,0.038816,0.000000,0.000000,0.000000,0.000000,0.681445,5.444062,3.553923,0.562412,-0.793626,-1.101301,0.001418,-0.002249,-0.009994
2039.371560,0.000000,0.000000,15.016013,-0.281828,63.335424,0.036186,0.000000,0.000000,0.000000,0.000000,0.681445,5.444062,3.984568,1.493953,-0.763522,-1.145809,0.001596,-0.002205,-0.009994
2042.258600,0.000000,0.000000,15.022494,-0.277553,63.339698,0.032725,0.000000,0.000000,0.000000,0.000000,0.681445,5.444062,4.481062,0.069560,-0.729722,-1.189321,0.001785,-0.002152,-0.009994
2044.779063,0.000000,0.000000,15.045510,-0.273273,63.343978,0.028028,0.000000,0.000000,0.000000,0.000000,0.681445,5.444062,4.694042,1.164914,-0.692265,-1.231900,0.001961,-0.002102,-0.009994
2046.786843,0.000000,0.000000,14.792500,-0.268988,63.348263,0.020323,0.000000,0.000000,0.000000,0.000000,-0.890271,5.798805,3.307926,3.049381,-0.651397,-1.272779,0.002121,-0.001979,-0.004966
2047.990263,0.000000,0.000000,14.878917,-0.264700,63.352552,0.009993,0.000000,0.000000,0.000000,0.000000,-0.890271,5.798805,4.191448,2.202960,-0.607539,-1.311165,0.002268,-0.001863,-0.004966
2047.995692,0.000000,0.000000,15.016828,-0.260410,63.356841,-0.005112,0.000000,0.000000,0.000000,0.000000,-0.890271,5.798805,3.771761,1.377868,-0.560678,-1.347147,0.002423,-0.001742,-0.004966
2046.659755,0.000000,0.000000,14.921243,-0.256122,63.361129,-0.017466,0.000000,0.000000,0.000000,0.000000,-0.890271,5.798805,4.240076,2.301212,-0.510629,-1.380936,0.002590,-0.001638,-0.004966
2044.375431,0.000000,0.000000,14.867251,-0.251838,63.365413,-0.025266,0.000000,0.000000,0.000000,0.000000,-0.890271,5.798805,4.796665,1.510103,-0.457214,-1.412743,0.002752,-0.001546,-0.004966
2041.474204,0.000000,0.000000,15.143669,-0.247559,63.369692,-0.031722,0.000000,0.000000,0.000000,0.000000,-2.611378,5.537844,3.199976,2.740572,-0.400672,-1.442266,0.002885,-0.001396,-0.004732
2038.142372,0.000000,0.000000,15.138923,-0.243287,63.373964,-0.035683,0.000000,0.000000,0.000000,0.000000,-2.611378,5.537844,3.403528,3.591150,-0.342052,-1.468655,0.002979,-0.001240,-0.004732
2034.498972,0.000000,0.000000,15.148640,-0.239023,63.378229,-0.038611,0.000000,0.000000,0.000000,0.000000,-2.611378,5.537844,2.103253,2.912725,-0.281371,-1.491916,0.003085,-0.001089,-0.004732
2030.643114,0.000000,0.000000,14.859989,-0.234766,63.382485,-0.039371,0.000000,0.000000,0.000000,0.000000,-2.611378,5.537844,3.252082,2.462283,-0.218628,-1.512139,0.003194,-0.000935,-0.004732
2026.577622,0.000000,0.000000,14.965201,-0.230517,63.386734,-0.041753,0.000000,0.000000,0.000000,0.000000,-2.611378,5.537844,3.494389,3.339037,-0.153749,-1.529408,0.003295,-0.000789,-0.004732
2022.386002,0.000000,0.000000,14.922909,-0.226277,63.390974,-0.042908,0.000000,0.000000,0.000000,0.000000,-4.244524,4.808511,1.432405,3.505439,-0.087074,-1.543130,0.003362,-0.000580,-0.009859
2018.054787,0.000000,0.000000,14.964308,-0.222046,63.395205,-0.044339,0.000000,0.000000,0.000000,0.000000,-4.244524,4.808511,2.341798,3.088612,-0.019377,-1.552597,0.003411,-0.000370,-0.009859
2013.601415,0.000000,0.000000,14.762570,-0.217825,63.399427,-0.044140,0.000000,0.000000,0.000000,0.000000,-4.244524,4.808511,1.335202,3.306386,0.049396,-1.558017,0.003461,-0.000176,-0.009859
2009.083347,0.000000,0.000000,15.061936,-0.213612,63.403639,-0.046837,0.000000,0.000000,0.000000,0.000000,-4.244524,4.808511,1.893282,3.516206,0.119225,-1.559664,0.003525,0.000012,-0.009859
2004.483798,0.000000,0.000000,14.779943,-0.209410,63.407842,-0.045911,0.000000,0.000000,0.000000,0.000000,-4.244524,4.808511,3.152624,3.734386,0.190249,-1.557581,0.003583,0.000196,-0.009859
1999.800723,0.000000,0.000000,15.178557,-0.205217,63.412035,-0.049069,0.000000,0.000000,0.000000,0.000000,-5.540510,3.537470,0.137974,4.442300,0.262293,-1.551578,0.003599,0.000413,-0.016451
1995.085695,0.000000,0.000000,14.896173,-0.201033,63.416218,-0.047842,0.000000,0.000000,0.000000,0.000000,-5.540510,3.537470,1.270612,4.192016,0.334123,-1.541030,0.003587,0.000641,-0.016451
1990.324831,0.000000,0.000000,14.962006,-0.196860,63.420391,-0.048761,0.000000,0.000000,0.000000,0.000000,-5.540510,3.537470,1.397225,4.017159,0.405727,-1.526093,0.003571,0.000855,-0.016451
1985.499538,0.000000,0.000000,15.030000,-0.192697,63.424554,-0.049730,0.000000,0.000000,0.000000,0.000000,-5.540510,3.537470,0.687515,4.643314,0.477108,-1.506754,0.003562,0.001075,-0.016451
1980.635536,0.000000,0.000000,15.101997,-0.188544,63.428707,-0.050538,0.000000,0.000000,0.000000,0.000000,-5.540510,3.537470,0.772417,3.853838,0.548392,-1.483135,0.003569,0.001287,-0.016451
1975.709541,0.000000,0.000000,15.175737,-0.184401,63.432850,-0.051516,0.000000,0.000000,0.000000,0.000000,-6.468978,1.849304,-0.093441,4.660219,0.619064,-1.455175,0.003491,0.001516,-0.023761
1970.794672,0.000000,0.000000,14.878402,-0.180268,63.436983,-0.049873,0.000000,0.000000,0.000000,0.000000,-6.468978,1.849304,-1.193721,4.214870,0.687953,-1.422569,0.003397,0.001746,-0.023761
1965.803445,0.000000,0.000000,14.952921,-0.176146,63.441105,-0.050662,0.000000,0.000000,0.000000,0.000000,-6.468978,1.849304,-0.601470,4.209534,0.755127,-1.385404,0.003324,0.001971,-0.023761
1960.808266,0.000000,0.000000,15.033620,-0.172035,63.445217,-0.051503,0.000000,0.000000,0.000000,0.000000,-6.468978,1.849304,-0.605337,4.249252,0.820737,-1.343775,0.003240,0.002192,-0.023761
1955.786165,0.000000,0.000000,15.117856,-0.167933,63.449318,-0.052249,0.000000,0.000000,0.000000,0.000000,-6.468978,1.849304,-0.420775,3.539708,0.884876,-1.297741,0.003176,0.002410,-0.023761
1950.709816,0.000000,0.000000,14.896823,-0.163843,63.453408,-0.051194,0.000000,0.000000,0.000000,0.000000,-6.817055,-0.185712,-2.585014,3.878343,0.946905,-1.247582,0.003014,0.002617,-0.031569
1945.629903,0.000000,0.000000,14.982554,-0.159763,63.457488,-0.051959,0.000000,0.000000,0.000000,0.000000,-6.817055,-0.185712,-1.889393,3.931762,1.005489,-1.193216,0.002850,0.002823,-0.031569
1940.549799,0.000000,0.000000,14.968119,-0.155694,63.461558,-0.052154,0.000000,0.000000,0.000000,0.000000,-6.817055,-0.185712,-2.886608,3.685560,1.060954,-1.134718,0.002698,0.003029,-0.031569
1935.425714,0.000000,0.000000,15.058924,-0.151635,63.465616,-0.053041,0.000000,0.000000,0.000000,0.000000,-6.817055,-0.185712,-2.028700,4.587411,1.113360,-1.072155,0.002545,0.003230,-0.031569
1930.307757,0.000000,0.000000,14.713839,-0.147587,63.469664,-0.050615,0.000000,0.000000,0.000000,0.000000,-6.817055,-0.185712,-1.324602,3.312728,1.162811,-1.005507,0.002402,0.003432,-0.031569
1926.199836,2.448392,0.000000,11.868968,-0.143549,63.473702,-0.030564,-1.783721,-1.029086,-2.298847,-0.844990,-6.494687,-2.372774,0.778357,-1.678935,1.210145,-0.936286,0.002351,0.003442,-0.039770
1923.897865,4.640598,0.000000,9.008524,-0.139518,63.477734,-0.012923,-2.064284,-0.960062,-2.298847,-0.844990,-6.494687,-2.372774,-0.164832,-1.971071,1.256822,-0.868329,0.002308,0.003350,-0.039770
1923.104127,6.557833,0.000000,6.242271,-0.135489,63.481762,0.001905,-2.150098,-0.712906,-2.298847,-0.844990,-6.494687,-2.372774,-1.035735,-1.954830,1.302168,-0.802354,0.002220,0.003247,-0.039770
1923.561359,8.240253,0.000000,3.568798,-0.131461,63.485790,0.014027,-2.318305,-0.914506,-2.298847,-0.844990,-6.494687,-2.372774,-2.055794,-2.470651,1.345287,-0.738596,0.002087,0.003129,-0.039770
1924.994239,9.721310,0.000000,0.986576,-0.127431,63.489820,0.023072,-2.477599,-0.848367,-2.298847,-0.844990,-6.494687,-2.372774,-3.133035,-2.581885,1.385331,-0.677265,0.001912,0.003000,-0.039770
1927.126760,11.029032,0.000000,0.000000,-0.123397,63.493854,0.029239,-1.971760,-1.049388,-1.988971,-1.165067,-6.108496,-3.569379,-2.727824,-3.253240,1.421691,-0.618880,0.001725,0.002830,-0.041964
1929.834181,12.187025,0.000000,0.000000,-0.119358,63.497893,0.035579,-2.149991,-1.165516,-1.988971,-1.165067,-6.108496,-3.569379,-3.771052,-3.820499,1.454150,-0.564167,0.001518,0.002637,-0.041964
1933.106836,13.215247,0.000000,0.000000,-0.115313,63.501938,0.041554,-2.077854,-1.355095,-1.988971,-1.165067,-6.108496,-3.569379,-4.159431,-4.660591,1.482158,-0.513512,0.001277,0.002428,-0.041964
1936.916106,14.130640,0.000000,0.000000,-0.111260,63.505991,0.046899,-1.854060,-0.988941,-1.988971,-1.165067,-6.108496,-3.569379,-3.999935,-3.808417,1.505073,-0.467209,0.001014,0.002203,-0.041964
1941.233730,14.947646,0.000000,0.000000,-0.107199,63.510053,0.052355,-2.023578,-1.098892,-1.988971,-1.165067,-6.108496,-3.569379,-5.068062,-4.412767,1.522443,-0.425487,0.000722,0.001967,-0.041964
1945.782571,14.863853,0.000000,0.000000,-0.103128,63.514123,0.051079,-1.375641,-0.695851,-1.459925,-0.840839,-5.101618,-2.925978,-2.885100,-2.998134,1.534378,-0.388095,0.000485,0.001780,-0.037563
1950.299814,14.886730,0.000000,0.000000,-0.099048,63.518203,0.051143,-1.500490,-0.907939,-1.459925,-0.840839,-5.101618,-2.925978,-3.449677,-3.796195,1.541903,-0.354370,0.000269,0.001595,-0.037563
1954.807025,15.110298,0.000000,0.000000,-0.094958,63.522293,0.052418,-1.472045,-0.890734,-1.459925,-0.840839,-5.101618,-2.925978,-3.547553,-3.824587,1.544908,-0.324342,0.000033,0.001403,-0.037563
1959.286099,15.029791,0.000000,0.000000,-0.090859,63.526392,0.051650,-1.590237,-0.805778,-1.459925,-0.840839,-5.101618,-2.925978,-4.101447,-3.529603,1.543282,-0.298160,-0.000197,0.001209,-0.037563
1963.742764,14.952902,0.000000,0.000000,-0.086751,63.530501,0.050819,-1.562417,-0.722203,-1.459925,-0.840839,-5.101618,-2.925978,-4.105384,-3.231273,1.536940,-0.275826,-0.000441,0.001019,-0.037563
1968.150555,14.879494,0.000000,0.000000,-0.082633,63.534618,0.049699,-0.937814,-0.318870,-0.840171,-0.436612,-3.291373,-1.693556,-1.743324,-1.633520,1.526354,-0.256634,-0.000597,0.000907,-0.031100
1972.522007,14.903392,0.000000,0.000000,-0.078506,63.538745,0.049553,-0.883818,-0.545951,-0.840171,-0.436612,-3.291373,-1.693556,-1.617213,-2.569051,1.513255,-0.239672,-0.000720,0.000790,-0.031100
1976.869022,15.111229,0.000000,0.000000,-0.074370,63.542881,0.050509,-0.766380,-0.301428,-0.840171,-0.436612,-3.291373,-1.693556,-1.276071,-1.596223,1.497627,-0.224997,-0.000842,0.000679,-0.031100
1981.182489,15.041693,0.000000,0.000000,-0.070225,63.547026,0.049681,-0.781246,-0.519988,-0.840171,-0.436612,-3.291373,-1.693556,-1.403615,-2.542207,1.479397,-0.212556,-0.000981,0.000562,-0.031100
1985.459167,14.975649,0.000000,0.000000,-0.066071,63.551180,0.048790,-0.733568,-0.476568,-0.840171,-0.436612,-3.291373,-1.693556,-1.275288,-2.376693,1.458517,-0.202391,-0.001114,0.000448,-0.031100
1989.687737,14.913074,0.000000,0.000000,-0.061908,63.555343,0.047806,-0.388329,-0.198647,-0.400750,-0.164439,-1.740726,-0.697014,0.159671,-1.153223,1.435724,-0.194102,-0.001159,0.000385,-0.024701
1993.869752,14.940503,0.000000,0.000000,-0.057736,63.559515,0.047435,-0.427129,-0.115904,-0.400750,-0.164439,-1.740726,-0.697014,-0.087012,-0.793627,1.412030,-0.186890,-0.001210,0.000337,-0.024701
1997.988055,15.140478,0.000000,0.000000,-0.053556,63.563696,0.048065,-0.344087,-0.098878,-0.400750,-0.164439,-1.740726,-0.697014,0.205057,-0.720655,1.387399,-0.180729,-0.001253,0.000281,-0.024701
2002.050698,15.085382,0.000000,0.000000,-0.049367,63.567885,0.046999,-0.381401,-0.139808,-0.400750,-0.164439,-1.740726,-0.697014,-0.025197,-0.920166,1.361709,-0.175751,-0.001317,0.000217,-0.024701
2006.031612,15.035972,0.000000,0.000000,-0.045169,63.572082,0.045897,-0.539305,-0.301172,-0.400750,-0.164439,-1.740726,-0.697014,-0.831312,-1.716763,1.334877,-0.171886,-0.001369,0.000167,-0.024701
2009.940236,14.990590,0.000000,0.000000,-0.040963,63.576288,0.044609,-0.111940,0.122889,-0.170376,-0.026800,-0.815197,-0.114089,1.142032,0.369486,1.307213,-0.168906,-0.001386,0.000139,-0.018481
2013.746165,14.951331,0.000000,0.000000,-0.036749,63.580502,0.043259,-0.279515,-0.105754,-0.170376,-0.026800,-0.815197,-0.114089,0.290605,-0.767651,1.279612,-0.166280,-0.001378,0.000119,-0.018481
2017.452046,14.916868,0.000000,0.000000,-0.032528,63.584723,0.041705,-0.042436,-0.042436,-0.170376,-0.026800,-0.815197,-0.114089,1.419167,-0.430942,1.252058,-0.164007,-0.001373,0.000109,-0.018481
2021.017204,14.968054,0.000000,0.000000,-0.028299,63.588953,0.040355,-0.261201,0.134096,-0.170376,-0.026800,-0.815197,-0.114089,0.237963,0.445423,1.224488,-0.162051,-0.001385,0.000090,-0.018481
2024.357576,14.954167,0.000000,0.000000,-0.024062,63.593189,0.038222,-0.084134,-0.084134,-0.170376,-0.026800,-0.815197,-0.114089,1.128903,-0.656636,1.196653,-0.160356,-0.001399,0.000075,-0.018481
2027.536878,14.944799,0.000000,0.000000,-0.019819,63.597433,0.035555,-0.026368,-0.026368,-0.060625,0.026790,-0.319991,0.147478,1.384031,-0.349320,1.168871,-0.158917,-0.001380,0.000070,-0.012789
2030.434842,14.948669,0.000000,0.000000,-0.015569,63.601682,0.032115,-0.078481,0.140172,-0.060625,0.026790,-0.319991,0.147478,1.043051,0.533833,1.141408,-0.157698,-0.001367,0.000055,-0.012789
2032.959794,14.969276,0.000000,0.000000,-0.011314,63.605938,0.027419,-0.237190,-0.074615,-0.060625,0.026790,-0.319991,0.147478,0.171803,-0.646448,1.114123,-0.156668,-0.001364,0.000043,-0.012789
2034.915349,14.945138,0.000000,0.000000,-0.007054,63.610198,0.020384,-0.016910,-0.016910,-0.060625,0.026790,-0.319991,0.147478,1.322922,-0.298200,1.086778,-0.155848,-0.001366,0.000040,-0.012789
2036.092037,15.030917,0.000000,0.000000,-0.002790,63.614461,0.009810,-0.066264,0.148048,-0.060625,0.026790,-0.319991,0.147478,0.981977,0.609313,1.059385,-0.155204,-0.001375,0.000028,-0.012789
2036.065496,14.945918,0.000000,0.000000,0.001474,63.618726,-0.005346,-0.013902,-0.067444,-0.009400,0.041660,-0.059794,0.232839,1.277299,-0.576962,1.032198,-0.154682,-0.001343,0.000020,-0.008980
2034.714590,15.075386,0.000000,0.000000,0.005737,63.622989,-0.017890,0.147308,-0.013868,-0.009400,0.041660,-0.059794,0.232839,2.126888,-0.251948,1.005510,-0.154307,-0.001323,0.000019,-0.008980
2032.419456,14.795575,0.000000,0.000000,0.009997,63.627248,-0.024961,-0.068277,0.147978,-0.009400,0.041660,-0.059794,0.232839,0.881565,0.586234,0.979309,-0.154071,-0.001302,0.000008,-0.008980
2029.534474,14.996380,0.000000,0.000000,0.014250,63.631501,-0.030999,-0.015543,-0.070051,-0.009400,0.041660,-0.059794,0.232839,1.166323,-0.580293,0.953519,-0.153956,-0.001276,-0.000001,-0.008980
2026.214919,14.989249,0.000000,0.000000,0.018497,63.635748,-0.034795,0.149538,-0.015558,-0.009400,0.041660,-0.059794,0.232839,2.003632,-0.261878,0.928112,-0.153997,-0.001262,-0.000002,-0.008980
2022.587408,14.996283,0.000000,0.000000,0.022737,63.639988,-0.037688,-0.071565,0.150911,0.022634,0.055042,0.112826,0.289609,0.779316,0.580891,0.903077,-0.154186,-0.001247,-0.000014,-0.011733
2018.720038,15.013731,0.000000,0.000000,0.026969,63.644220,-0.039993,-0.017370,-0.073630,0.022634,0.055042,0.112826,0.289609,1.061075,-0.583197,0.878342,-0.154501,-0.001226,-0.000022,-0.011733
2014.674161,14.803723,0.000000,0.000000,0.031192,63.648444,-0.040607,0.153452,0.153452,0.022634,0.055042,0.112826,0.289609,1.861888,0.584438,0.853874,-0.154896,-0.001218,-0.000016,-0.011733
2010.509854,15.078356,0.000000,0.000000,0.035407,63.652659,-0.043576,-0.075479,-0.017801,0.022634,0.055042,0.112826,0.289609,0.701589,-0.298854,0.829657,-0.155133,-0.001209,-0.000008,-0.011733
2006.190312,15.119072,0.000000,0.000000,0.039613,63.656865,-0.045029,-0.019328,0.156024,0.022634,0.055042,0.112826,0.289609,0.936756,0.568191,0.805625,-0.155231,-0.001194,-0.000002,-0.011733
2001.780458,15.166769,0.000000,0.000000,0.043810,63.661062,-0.046344,0.158447,-0.019339,0.047327,0.067888,0.226004,0.328695,1.790630,-0.282088,0.781754,-0.155179,-0.001191,0.000007,-0.017691
1997.295784,14.887347,0.000000,0.000000,0.047998,63.665249,-0.045502,-0.079881,0.160567,0.047327,0.067888,0.226004,0.328695,0.597211,0.547117,0.758037,-0.154994,-0.001186,0.000012,-0.017691
1992.690199,15.021413,0.000000,0.000000,0.052176,63.669427,-0.047067,-0.021415,-0.021415,0.047327,0.067888,0.226004,0.328695,0.856532,-0.302363,0.734406,-0.154665,-0.001176,0.000020,-0.017691
1988.082048,14.996809,0.000000,0.000000,0.056344,63.673596,-0.047571,0.164370,0.164370,0.047327,0.067888,0.226004,0.328695,1.663546,0.560534,0.710836,-0.154209,-0.001178,0.000026,-0.017691
1983.347681,14.792368,0.000000,0.000000,0.060503,63.677754,-0.046831,-0.024924,-0.024924,0.047327,0.067888,0.226004,0.328695,0.785047,-0.311244,0.687450,-0.153613,-0.001161,0.000033,-0.017691
1978.625384,15.121557,0.000000,0.000000,0.064652,63.681903,-0.049463,0.163679,0.163679,0.089604,0.064294,0.397684,0.282678,1.579739,0.534862,0.664339,-0.152903,-0.001150,0.000038,-0.024677
1973.845647,14.921422,0.000000,0.000000,0.068791,63.686042,-0.048603,-0.031604,-0.031604,0.089604,0.064294,0.397684,0.282678,0.700002,-0.334596,0.641469,-0.152078,-0.001138,0.000044,-0.024677
1969.004957,14.988837,0.000000,0.000000,0.072919,63.690171,-0.049459,0.163341,0.163341,0.089604,0.064294,0.397684,0.282678,1.486426,0.499279,0.618782,-0.151167,-0.001131,0.000047,-0.024677
1964.149307,14.968982,0.000000,0.000000,0.077038,63.694289,-0.049686,-0.038434,-0.038434,0.089604,0.064294,0.397684,0.282678,0.617972,-0.355235,0.596248,-0.150169,-0.001123,0.000052,-0.024677
1959.223728,14.756064,0.000000,0.000000,0.081146,63.698397,-0.048615,0.163359,0.163359,0.089604,0.064294,0.397684,0.282678,1.391315,0.462072,0.573810,-0.149109,-0.001121,0.000054,-0.024677
1954.332939,15.122234,0.000000,0.000000,0.085244,63.702495,-0.051358,-0.049174,-0.049174,0.138013,0.058017,0.556946,0.230365,0.522084,-0.390263,0.551630,-0.147988,-0.001101,0.000057,-0.032240
1949.349921,14.906244,0.000000,0.000000,0.089332,63.706583,-0.050189,0.227071,0.156245,0.138013,0.058017,0.556946,0.230365,1.559654,0.416718,0.529721,-0.146842,-0.001086,0.000057,-0.032240
1944.363532,14.985497,0.000000,0.000000,0.093409,63.710660,-0.050972,0.154740,-0.061701,0.138013,0.058017,0.556946,0.230365,1.247938,-0.419784,0.508059,-0.145681,-0.001081,0.000058,-0.032240
1939.374454,14.968721,0.000000,0.000000,0.097476,63.714727,-0.051093,-0.069586,0.150979,0.138013,0.058017,0.556946,0.230365,0.372425,0.369193,0.486580,-0.144542,-0.001070,0.000056,-0.032240
1934.342302,15.053220,0.000000,0.000000,0.101532,63.718783,-0.051892,0.146408,-0.078449,0.138013,0.058017,0.556946,0.230365,1.138089,-0.469211,0.465276,-0.143432,-0.001057,0.000055,-0.032240
1930.037873,12.361609,2.649425,0.000000,0.105578,63.722830,-0.033440,0.000000,0.000000,0.000000,0.000000,0.697419,0.201429,0.710045,-0.114112,0.444004,-0.142440,-0.001071,0.000045,-0.040230
1927.457323,9.651610,4.993008,0.000000,0.109618,63.726869,-0.015583,0.000000,0.000000,0.000000,0.000000,0.697419,0.201429,0.577970,-0.192320,0.422437,-0.141606,-0.001085,0.000038,-0.040230
1926.447502,7.026227,7.018879,0.000000,0.113653,63.730904,0.000243,0.000000,0.000000,0.000000,0.000000,0.697419,0.201429,0.867719,-0.031174,0.400608,-0.140908,-0.001098,0.000032,-0.040230
1926.795041,4.484143,8.777050,0.000000,0.117688,63.734939,0.013519,0.000000,0.000000,0.000000,0.000000,0.697419,0.201429,0.531797,-0.240913,0.378549,-0.140338,-0.001108,0.000025,-0.040230
1928.256044,2.023943,10.308544,0.000000,0.121725,63.738976,0.024082,0.000000,0.000000,0.000000,0.000000,0.697419,0.201429,0.501693,-0.282442,0.356297,-0.139889,-0.001114,0.000021,-0.040230
1930.574182,0.000000,11.647227,0.000000,0.125766,63.743017,0.031900,0.000000,0.000000,0.000000,0.000000,0.922042,0.226350,0.990569,-0.038390,0.334017,-0.139490,-0.001111,0.000020,-0.042630
1933.547715,0.000000,12.821225,0.000000,0.129812,63.747064,0.038567,0.000000,0.000000,0.000000,0.000000,0.922042,0.226350,1.198993,0.029420,0.311884,-0.139082,-0.001101,0.000021,-0.042630
1937.125222,0.000000,13.854015,0.000000,0.133866,63.751117,0.044904,0.000000,0.000000,0.000000,0.000000,0.922042,0.226350,1.014162,-0.127498,0.289931,-0.138700,-0.001094,0.000017,-0.042630
1941.275807,0.000000,14.765277,0.000000,0.137927,63.755179,0.050872,0.000000,0.000000,0.000000,0.000000,0.922042,0.226350,1.234591,-0.076035,0.268300,-0.138321,-0.001068,0.000021,-0.042630
1945.813593,0.000000,15.132696,0.000000,0.141998,63.759249,0.053310,0.000000,0.000000,0.000000,0.000000,0.922042,0.226350,1.906235,0.242152,0.247260,-0.137861,-0.001036,0.000024,-0.042630
